Stars of hope, or Last waltz : brilliant variations on Beethoven's celebrated Clara : for the piano, op. 508~~M1 .S445 v. 105 no. 1~~m000000001~~eam105.01~~4593764-2001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116862
Stars of hope, or Last waltz : brilliant variations on Beethoven's celebrated Clara : for the piano, op. 508~~M1 .S445 v. 105 no. 1~~m000000002~~eam105.01~~4593764-2002~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116873
Le plaisir : a favorite waltz : for the pianoforte.~~M1 .S445 v. 105 no. 2~~m000000003~~eam105.02~~4593770-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116884
Rigoletto de Verdi~~M1 .S445 v. 105 no. 3~~m000000004~~eam105.03~~4593887-2001~~14~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116889
Les fugitives : suite de valses brillantes~~M1 .S445 v. 105 no. 4~~m000000005~~eam105.04~~4594156-2001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116904
She never blamed him, never! : ballad~~M1 .S445 v. 105 no. 5~~m000000006~~eam105.05~~4594157-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116913
We met! : ballad from The songs of the boudoir : sung by Miss Paton~~M1 .S445 v. 105 no. 6~~m000000007~~eam105.06~~4594162-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116918
I'd be a butterfly : sung by Miss C. Fisher~~M1 .S445 v. 105 no. 7~~m000000008~~eam105.07~~4594232-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116923
No! ne'er can thy home be mine : duett~~M1 .S445 v. 105 no. 8~~m000000009~~eam105.08~~2690172-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116930
No!  ne'er can thy home be mine : duett~~M1 .S445 v. 105 no. 9~~m000000010~~eam105.09~~4594272-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116937
Rome! Rome!~~M1 .S445 v. 105 no. 10~~m000000011~~eam105.10~~1929210-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116944
El zagal : waltz al española : pour le piano forte : tiré d'un motif favori d'Elisa e Claudio~~M1 .S445 v. 105 no. 11~~m000000012~~eam105.11~~4594294-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116949
Le feu follet : scherzo capriccioso pour piano, op. 38~~M1 .S445 v. 105 no. 12~~m000000013~~eam105.12~~4594545-1001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116954
Why do summer roses fade?~~M1 .S445 v. 105 no. 13~~m000000014~~eam105.13~~4594555-1001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116963
Where are the friends of my youth?~~M1 .S445 v. 105 no. 14~~m000000015~~eam105.14~~4594559-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116972
Cradle song : for piano~~M1 .S445 v. 105 no. 15~~m000000016~~eam105.15~~4594568-2001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116979
St. Louis firemen's parade march~~M1 .S445 v. 105 no. 16~~m000000017~~eam105.16~~4594571-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116988
I dreamt that I dwelt in marble halls : from the Bohemian girl~~M1 .S445 v. 105 no. 17~~m000000018~~eam105.17~~4621633-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1116995
Come into the garden Maud : cavatina, as sung by Henry Squires, Esq.~~M1 .S445 v. 105 no. 18~~m000000019~~eam105.18~~4634427-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117000
I dreamt that I dwelt in marble halls~~M1 .S445 v. 105 no. 19~~m000000020~~eam105.19~~4631171-2001~~2~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117007
Then you'll remember me : from the opera of The Bohemian girl~~M1 .S445 v. 105 no. 20~~m000000021~~eam105.20~~4631173-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117010
Then you'll remember me : from the opera of The Bohemian girl~~M1 .S445 v. 105 no. 20~~m000000022~~eam105.20~~4631173-2002~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117015
I'm a merry Zingara : sung by Mad. Anna Thillon in the opera of The crown jewels~~M1 .S445 v. 105 no. 21~~m000000023~~eam105.21~~4631177-1001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117020
The vacant chair, or, We shall meet, but we shall miss him~~M1 .S445 v. 105 no. 22~~m000000024~~eam105.22~~4622748-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117031
Oh whisper what thou feelest~~M1 .S445 v. 105 no. 23~~m000000025~~eam105.23~~4631188-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117036
Overture, Martha : Oper in vier Aufzügen~~M1 .S445 v. 105 no. 24~~m000000026~~eam105.24~~4631198-1001~~18~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117043
I love the merry sunshine : ballad~~M1 .S445 v. 105 no. 25~~m000000027~~eam105.25~~4631214-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117062
Dark eyed one : Persian love song ; sung by Mr. Horn~~M1 .S445 v. 105 no. 26~~m000000028~~eam105.26~~4631242-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117069
The celebrated concert polka~~M1 .S445 v. 105 no. 27~~m000000029~~eam105.27~~2036087-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117074
La perle du nord : mazurka élégante~~M1 .S445 v. 105 no. 28~~m000000030~~eam105.28~~4625708-1001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117081
Ashland duetts : a collection of six waltzes and two gallopades~~M1 .S445 v. 105 no. 29~~m000000031~~eam105.29~~4632569-1001~~12~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117092
Stop dat knocking at de door?~~M1 .S445 v. 105 no. 30~~m000000032~~eam105.30~~4632607-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117105
The wrecker's daughter : quick step~~M1 .S445 v. 105 no. 31~~m000000033~~eam105.31~~4593873-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117110
Divertissement de salon sur le Cor des Alpes~~M1 .S445 v. 105 no. 32~~m000000034~~eam105.32~~4632724-1001~~16~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117115
Silver Lake waltz~~M1 .S445 v. 105 no. 33~~m000000035~~eam105.33~~4627065-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117132
Moonlight, music, love & flowers : arranged for two voices with an accompaniment for the piano forte.~~M1 .S445 v. 105 no. 34~~m000000036~~eam105.34~~4632725-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117137
Gaëtana mazurka : op. 101~~M1 .S445 v. 105 no. 35~~m000000037~~eam105.35~~4632789-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117144
Elfen waltzes~~M1 .S445 v. 105 no. 36~~m000000038~~eam105.36~~4627182-2001~~12~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117151
The American star : national song~~M1 .S445 v. 105 no. 37~~m000000039~~eam105.37~~4632814-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117164
Rondo, op. 100~~M1 .S445 v. 105 no. 38~~m000000040~~eam105.38~~4632817-1001~~12~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117169
The merry sleigh ride : as sung at the principal concerts~~M1 .S445 v. 105 no. 39~~m000000041~~eam105.39~~4632859-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117182
Don't be angry Mother : piano~~M1 .S445 v. 105 no. 40~~m000000042~~eam105.40~~2001656-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117187
Storming of Monterey~~M1 .S445 v. 105 no. 41~~m000000043~~eam105.41~~4632862-1001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117194
Home! sweet home~~M1 .S445 v. 105 no. 42~~m000000044~~eam105.42~~4628483-1001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117205
Nancy Lee~~M1 .S445 v. 105 no. 43~~m000000045~~eam105.43~~4640862-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117346
Beneath cool shades reposing = (Assis au pied d'un hêtre) : pastoral in the admired opera Le postillion de Lonjumeau~~M1 .S445 v. 105 no. 44~~m000000046~~eam105.44~~4640872-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117372
Flow gently, Deva : duett~~M1 .S445 v. 105 no. 45~~m000000047~~eam105.45~~4640875-1001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117377
Matrimonial sweets : a celebrated comic duett : sung with great applause by Miss Woodward & Mr. Boynes~~M1 .S445 v. 105 no. 46~~m000000048~~eam105.46~~4628493-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117388
When the swallows homeward fly : Agathe : as sung by Eliza C. Muller~~M1 .S445 v. 105 no. 47~~m000000049~~eam105.47~~4628501-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117393
Far o'er the stars is rest = Ueber den Sternen ist Ruh : op. 128~~M1 .S445 v. 105 no. 48~~m000000050~~eam105.48~~4633028-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1117400
Sleep well, thou sweet angel : serenade with German and English words, op. 213~~M1 .S445 v. 105 no. 49~~m000000051~~eam105.49~~4633695-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118622
I'm your little lover : ballad~~M1 .S445 v. 106 no. 1~~m000000052~~eam106.01~~4632776-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118629
The little flower you gave me : song and chorus~~M1 .S445 v. 106 no. 2~~m000000053~~eam106.02~~4631197-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118636
I want to be somebody's darling : ballad~~M1 .S445 v. 106 no. 3~~m000000054~~eam106.03~~4634051-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118643
Put a nickle [sic] in the slot : song, Benzina~~M1 .S445 v. 106 no. 4~~m000000055~~eam106.04~~4634080-2001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118650
Old letters : song~~M1 .S445 v. 106 no. 5~~m000000056~~eam106.05~~4634087-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118655
Indiana : grand valse~~M1 .S445 v. 106 no. 6~~m000000057~~eam106.06~~4634091-2001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118662
Impatience = Impazienza~~M1 .S445 v. 106 no. 7~~m000000058~~eam106.07~~4634146-2001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118671
Silvery waves : original theme and variations for the piano~~M1 .S445 v. 106 no. 8~~m000000059~~eam106.08~~4633708-2001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118678
Ah, how my heart is bleeding = Mortale affano il core~~M1 .S445 v. 106 no. 9~~m000000060~~eam106.09~~4640879-1001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118688
A much admired duett : for two performers on one piano forte : in which is introduced the admired air of O dolce concento, with variations~~M1 .S445 v. 106 no. 10~~m000000061~~eam106.10~~2006734-2001~~12~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118697
My Marguerite = (La charmante Marguerite) : old French song.~~M1 .S445 v. 106 no. 11~~m000000062~~eam106.11~~5313295-1001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118710
Sailing : song~~M1 .S445 v. 106 no. 12~~m000000063~~eam106.12~~4641969-1001~~4~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118719
City of New York march : op. 307~~M1 .S445 v. 106 no. 13~~m000000064~~eam106.13~~4641974-1001~~6~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118724
The bird with a broken wing : song~~M1 .S445 v. 106 no. 14~~m000000065~~eam106.14~~4641976-2001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118731
Thème de Rode : chanté avec variations dans le Barbier de Seville par Madlle. Sontag~~M1 .S445 v. 106 no. 15~~m000000066~~eam106.15~~4641980-1001~~10~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118740
Glory to thee, my God, this night : an evening song~~M1 .S445 v. 106 no. 16~~m000000067~~eam106.16~~4632855-3001~~8~~http://virgobetadev.lib.virginia.edu/catalog/uva-lib:1118751
